id,text_features,type
3766391,"Mare Leet, kiri, Mare Leedile Margarita Porovardjalt, 26.01.1979",kiri
2652229,"denaar 1,69 g  Mündiaare, leidnud metalliotsijaga Juri Šljapin 28.09-20.10 2013 Ida-Virumaal Mäetagusel. Andis üle Nele Kangert 12.03.2014.",münt
3625780,"Tuleristsed, Teater Estonia, 1957, osades: Valitseja – Vello Viisimaa",fotonegatiiv
3944555,Mina ja minu ämm     Heino Waks Teatriarhiiv,väiketrükis
2313165,Käevõru ktk-d   Leitud puude istutamisel sarapiku pargist mõisahoonete lähedalt suurest kivikalmest II,arheoloogiline leid
3371331,"Pärnu Kaubandusvalitsuse album: ""Tere tulemast meie kollektiivi!"" 3.okt.1979.a.   Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud asjad.",foto
3526668,"T412 Kustav-Agu Püümani teatrikavandid, arhiivmaterjalid, fotod T412:2/94:21",kavand/joonis/eskiis
2183811,"Näitleja Silvia Laidla isikukogu (dokumendid, fotod, esemed)",tunnistus
3528753,"Kostüümikavand tegelasele Vaclav lavastuses Bahtšissarai purskkaev, Estonia 1945",kavand/joonis/eskiis
2079252,"Paul Keres viimas läbi 40 laual simultaani meremeestega Balti laevastiku laeval ""Oktoobrirevolutsioon"" 1946.aastal Tallinnas.     Üleandja: G. Akmolinski",fotonegatiiv
3981228,"Kava, Kaljuste, Heino- TPP Lastekoori 8.aastapäev",kava
3525723,Kiri Aliide Ungersonilt Juhan Simmile,kiri
3873526,Sonaat nr 1 viiulile ja klaverile. Hilisem variant      rebenenud,"käsikiri, muusikateos"
3116867,"Balti Provintside Ajaloo ja Muinasaja Uurimise Selts Riias pitser lakk  Õpetatud Eesti Seltsi kogust  Gesellschaft für Geschichte u. Alterth. der Ostseeprov. mõranenud
mõranenud",pitser/templijäljend
3121930,Roheline trükk.,väiketrükis
1302850,Tubina kogu. Kogu antud muuseumile üle 2009. aastal Eino Tubina poolt.,dokument
3095795,Eesti Nuku- ja Noorsooteatri 2001. aasta lavastuste fotod.,digitaalne kujutis
1540969,"Koraalid. Kirjutatud 01.02. - 11.02.1935  Käsikiri-Enn Võrk-Koraalid Käsikirjad, saadud Jaanus Torrimilt 1935 aasta","käsikiri, laul/ vokaalmuusika"
2037166,Vaade linnale. Esiplaanil Roosikrantsi tänav. Tagaplaanil Ülemiste järv.     Acc II 1155,foto
3210108,Зеребряные зайчата,käsikiri
3164763,"Võitlejatüüpe 1942. a.      Koltunud, murdejoontega",joonistus
4148857,klaas-ese andmebaasi sisestamisel,nõu/anum
2078500,"Jahtklubi hoone      äärtes hõbepeegel, hõbepeegli täpid",fotonegatiiv
2272798,"Kostüümikavand tegelasele Tüdruk rõõmumajast. Laul tulipunasest lillest, Draamateater 1938     Laul tulipunasest lillest, J. Linnankoski, H. Välisalmi",kavand/joonis/eskiis
3938054,"Pärnu Töölisteatri juhatuse kiri Tallinna Töölisteatrile 1929      koltunud, kortsunud",kiri
3320317,"Kostüümikavand tegelasele Prints lavastuses Tuhkatriinu Kunstiinstituudi kursusetööna   ERKI diplomandide kavandid  ERKI  kostüümosakonna III k. 1947, Tuhkatriinu kleitvalge, sinisega õhuline, põhjal kiilid, ülal kivide riba, sinised kontsaga kingad, joonistatud pliiatsi ja akvarellidega Õ. Tamsar veidi plekiline",kavand/joonis/eskiis
4311049,"A:  F. Volpatti: Itaalia laul
B: E. De Curtis: Sorento mälestusi",helisalvestis
2158984,"Eesti Helikunsti Keskus New Yorgis: Taavo Virkhaus: Taavo Virkhausi kontsertide kavad: 1970ndad.  EHK arhiiv- Taavo Virkhausi kontsertide kavad 1974-1987 Eesti Helikunsti Selts New Yorgis, arhiiv-
materjalid, saadetud Juta Kurmani poolt.",kava
3525424,Kiri Aliide Ungersonilt Juhan Simmile,kiri
4085543,"Kammerorkester. Kontsert, 05.03.1961 Eesti kontsert.     Vene keeles.",plakat
3371245,Tartu Kaubandusvalitsuse  ja Pärnu Kaubandusvalitsuse sõpruskohtumine 20.mail 1977.a. Tartus. Pärnu KV võistleja Kersti Pedak.   Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud asjad.,foto
2764856,"Arheoloogilised kaevamised. Rootsi, Jägala leid - savinõu asukoht kalmes 3",fotonegatiiv
2316134,Savinõukild   Kaevanud M.Mandel 1976-80.a.,arheoloogiline leid
3239421,"Aino Tamme 45.a laulukunstilise tegevuse tähistamiseks kontsert Jaani kirikus. Osalejad Tooni Kroon, Jenni Siimon, Hugo Leppnurm",kava
3996130,"Tartu Kaunase restorani varieeprogrammi kostüümikavandid perioodist 1970-1980ndad saatis muuseumile postiga Tõnis Lepp. Enamasti olid tantsijateks ülikooli tudengid. Akvarell, seisukord hea, 29,8x20,9 cm. 
Kuna üleandjaga ei olnud võimalik akti allkirjastamiseks kontakti saada, annab asjad üle muuseumi teadusdirektor Krista Sarv.",kavand/joonis/eskiis
3430584,Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed.,foto
3162847,Joonistus Punase Risti autoga 1944. a.,graafika
3232961,"Olustikuline foto, koosviibimisel",foto
2085564,"Mehed, Isamaale   Eesti Teatri- ja Muusikamuuseumi arhiivraamatukogu  Enn Võrk Koorilaulud XXIV anne",noodid
3085467,"Agnes Ney (Steinberg) album, toodud sugulase Maigi Nei poolt.",foto
3872340,"Foto Estonia teatri sõnalavastusest Kolm õde      liimijäljed , sisselõige",foto
1254479,"Mikiver, Mikk:kirjad:Rima Dalos  1984-2002, Ungari",postkaart
1309904,"Trubaduur, Estonia, 1940 klaasnegatiiv   „Trubaduur“ (Giuseppe Verdi). Teater „Estonia“. I vaatus. Leonora – Ida Loo-Talvari.",foto
3173001,Eri Klasi M 112 isikukogu täiendamine erinevate arhiivmaterjalidega varasemalt üleantud pärandile lisaks.,kava
3156858,Naeris     Kunstide Valitsus,käsikiri
4142640,"""Kui sa vanaks jääd"" häälele instrumentaalansambli saatega. Partituur","käsikiri, laul/ vokaalmuusika"
3422442,Pärnu. Kauplus nr. 5 Karuselli tänaval. 1965.a.   Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed. Albumid.,foto
2746344,8. Eesti Laskurkorpus. Kaks ohvitseri muldonni sissekäigu ees,fotonegatiiv
2962329,Театр. nr. 6. 1951,ajakiri
3239454,"Nukukavand lavastusele Lumehelbekese kool Nukuteatris     Kinnitan:
R 10.
18.aug.1956.a.
F.Veike",kavand/joonis/eskiis
2764216,Fotonegatiiv,fotonegatiiv
3069847,"karikatuur, Claudio 'Arrau     Karikatuurid Gk 809-818 on ilmunud Muusikalehes, kuna kujutavad 1930. aastatel Eestis esinenud kohalikke muusikuid ja välisesinejaid.",karikatuur
2345535,"Foto albumis   Saadud Ajaloomuuseumi fotokoguhoidja Viivi Glassi tööpärandist. Täpsem päritolu teadmata, kui pole museaali legendis teisiti märgitud.   Foto kuulub museaali F32973 juurde (Fotoalbum: Harald Ilves - EKP Harju Rajoonikomitee I sekretär) Foto on kleebitud albumilehele.",foto
2839254,"Raamat Kõrva-, nina- ja kurguhaiguste õpik meditsiinilistele keskkoolidele",raamat
3359814,"Kodulinn Tallinn, muusika Edgar Arro, seade Horre Zeiger   Horre Zeigeri dokumendid, fotod, partituurid, mis on kogutud levimuusika näituse projekti raames. Materjal omab muusikaloolist väärtust. Horre Zeigeri kogu on M 520.  M520:2/76:3 partituur","käsikiri, noodid"
3949985,foto lavastusest Midrimaa. Eesti Draamateater 1975. Valgus     G. Vaidla,foto
3136476,"Preisimaa aadel, von Lynar'i pitser   Eestimaa Kirjanduse Ühingu Muuseumi kogu, VIII 134",pitser/templijäljend
3297197,Der Rehbock     ENSV Riiklik Avalik Raamatukogu,raamat
2197804,"Foto: Valdo Pant: Avarii: Draamateater: 1963; Silvia Laidla: Krista Kallas Näitleja Silvia Laidla isikukogu (dokumendid, fotod, esemed)",foto
4299242,"Jevgeni Onegin, Teater Estonia, 1986, osades: Larina - Liidia Panova, Tatjana - Mare Jõgeva    TB200222",fotonegatiiv
2319799,Eseme ktk   Kaevanud V. Lõugas 1969.a.,arheoloogiline leid
3765890,"Aarne Viisimaa, kiri, Aarne Viisimaale Anna Särevilt, 20.02.1972",kiri
3693569,"Mehisus, Teater Estonia, 1948, osades: Sergei Antonovitš Rjabinin – Aleksander Randviir",fotonegatiiv
2042755,"NSVL ja Soome alalise valitsustevahelise majandusliku koostöö komisjoni 21. istung. NSVL-i delegatsiooni liikmed ja võõrustajad EKP Keskkomitee hoone  rõdul. Vasakult: 3. NSVL-i delegatsiooni juht; 4.Karl Vaino, 5. Valter Klauson, 6. K. Lebedev, 7. Anatoli Tregubov.     Viktor Simmi pärandist. Üleandja: Krista Roosi.",foto
3140435,"Ella von Schultz-Adaiewsky kiri Aino Tammele, L. Lauri eesti keelne tõlge",kiri
3693940,Kostüümikavand Markii osatäitjale Vanemuise teatri lavastusest Õnnemängija,kavand/joonis/eskiis
4049279,"Ajakiri Kooliuuenduslane, nr 3, 1937",ajakiri
3587338,"Kutse, Simm, Juhan, 1953",kutse
393996,"Hilja Tederi (1912-2005) pärandus. Sündinud Tallinnas, lõpetanud Tallinnas Tarbekunsti Instituudi maali erialal. 1938-39 töötas Riigikantseleis sekretärina. Alates 1960ndatest kuni pensionile jäämiseni oli S.M.Kirovi nimelises kalurikolhoosis kunstnikuks. Noor-Eesti Kirjastus, Tartus. Arkadi Laigo originaal-puugravüüridega. 267 lk. Kõva köide, ümbrispaberiga. M: 20 x 14, 2 cm. Noor-Eesti Kirjastus, Tartus. Arkadi Laigo originaal-puugravüüridega. 267 lk. Kõva köide, ümbrispaberiga. M: 20 x 14, 2 cm. ümbrispaber veidi määrdunud, kulunud ja rebenditega",raamat
4122343,"Uno Uibo liikmekaardid. Eesti Teatriliidu pilet nr. 641, 30.12.1987.",dokument
3551858,"Ajaleheväljalõiked, Aleksander Trilljärve auõhtu Estonias",ajaleht
3589772,"graafika; Torquinia perekonna hauakamber Cornetos       nurgsd liimimisest määrdunud, ülaäärel naelaauke",graafika
3046777,Onukese unenägu,raamat
4112855,"Estraadiõhtud, kavad. Estraadõhtu, 7 paremale..., 27.08.1954 Kadriorus.",plakat
2332833,"Tulekivikillud   Leitud 20. sajandi algul, täpne koht teadmata",arheoloogiline leid
3841318,"Postkaart, Lepnurm, Hugo- E. Salumäelt",postkaart
3148599,Von Stempel'i - Kuramaa aadlik - pitser vapiga lakk  Õpetatud Eesti Seltsi kogust   Mõranenud,pitser/templijäljend
2218206,Inglisild     Saadud Õpetatud Eesti Seltsi kogudest.,foto
3913421,"Foto, Lepnurm, Hugo- Foto aastast 1961",foto
3162064,"Kava,Eduard Visnapuu, Tallinna Naislaulu Seltsi kontsert",kava
3608804,Kostüümikavand naiskoori                osatäitjatele Estonia teatri lavastusest Porgy ja Bess,kavand/joonis/eskiis
3920243,"Eesti Kirjanduse Seltsi Aastaraamat VI. Tartu 1914     Roheliste kartongrkaantega. Välja antud Tartus Eesti Kirjanduse Seltsi kirjastuses 1914. a. 175 lk. Trükitud trk. ""Postimees""   koltunud, servades rebendid",raamat
3844958,Foto Voldemar Panso Krimmis Alušta turismilaagris 1947   Saadud muuseumile kogumisretkelt Pansode maja pööningule 2017-2018 T170:2/22:7,foto
2336598,Rihmajagaja   Järise kalme proovikaevamistelt 2000 a,arheoloogiline leid
2653504,"Tallinn, Lasnamäe, Oktoobri tee (Laagna tee) rajamine.",fotonegatiiv
223714,"Plakat, Eesti pianistid: Jüri Tamverk, klaveriõhtu. 12.04.1979 Estonia kontserdisaal. Kavas Mozart, Schubert, Rääts, Skrjabin.   saadud iga-aastaselt muusikaorganisatsioonidelt 12.04.1979 Estonia kontserdisaal. Kavas Mozart, Schubert, Rääts, Skrjabin. 12.04.1979 Estonia kontserdisaal. Kavas Mozart, Schubert, Rääts, Skrjabin.",plakat
2722839,"karikatuur, Ülo Vinter   Helilooja Ülo Vinteri isikukogu M 351  mehe pea, pöördega paremale, suured täidlased huuled ja suu veidi avatud. Pea all noodilehed.",karikatuur
3078072,Pööripäew,väiketrükis
2059924,Luurel     Foto on kleebitud albumilehele.,foto
3366686,Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud albumid.,foto
2210221,"kortsus, rebendid",dokument
3078925,"Plakat, 1-4. mai mängukava, Nukuteater 1969",plakat
3568786,"Kava, Franz Erika,Tallinna Muusikakooli õpilaste eksamikavad",kava
2315628,"Sõrmus õõnes-kolmnurkse lõikega; kinnine; ornamenditud kitsaste soontega mõlemis servas ja mõlemil pool harja; äärmistes soontes nõrgad poolviltu täkked, hari poolviltu täkitud nii et meenutab nööri.  Kaevanud A. Friedenthal 1929-30.a.",arheoloogiline leid
3154787,"""Alkohol - sinu vaenlane!"" (vene k.)
Tabelkalender 1984. aastaks.
ENSV RAI ja ENSV ÜAN
Trk. ""Oktoober""
1 leht.",kalender
2575950,"Kostüümikavand tegelasele Sander lavastusele Pisuhänd. Vilde, Pärnu teater 1976    II ED. VILDE „PISUHÄND“ SANDER – UUSTAL, INDRIKSON",kavand/joonis/eskiis
3654709,Kostüümikavand Ingel B osatäitjale Pärnu teatri lavastusest Jumalik komöödia,kavand/joonis/eskiis
2325246,Esemete ktk-d   Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),arheoloogiline leid
1886178,"Mirandolina, ehk Võõratemaja perenaine   Teatri- ja Muusikamuuseumi arhiivraamatukogu: raamatud ja noodid  P. Sepa autogramm, märkmed erinevatel lehekülgedel",käsikiri
3211692,"Niskamäe leib, Estonia, 1939, osades - Niskamäe vanaperenaine - Liina Reiman, Simola peremees - Arnold Vaino",fotonegatiiv
4084976,"Naljakas pomm, Nukuteater 1969, osades: Rebane - Helle Laas, Jänes - Meta Jürgo, Konn - Oskar Liigand    TB080321",fotonegatiiv
3758713,"Kostüümikavand, Meeskoor lavastusele Madalik. Vanemuine 1963",kavand/joonis/eskiis
3557244,"Foto J. Poska ja Agu Lüüdiku poolt Estonia Seltsi 70. puhul pärja asetamisestsõdurite ühishauale   Igamine. Kunagi Estonia arhiiviga tulnud, hoidlas seisnud vastu võtmata fotod.  T 10: 4/18:13
20.10.1935  liimijäljed, liimijäljed",foto
3838819,"Aukiri, Lepnurm,Hugo - Kuusalu valla aukodanikuks tunnistamine",aukiri/auaadress
3690681,Kostüümikavand Marika osatäitjale Vanemuise teatri lavastusest Oi-oi-oi-oi oinalugu,kavand/joonis/eskiis
4215316,"""Nüüd ootan ma"" (""Oh näeksin tühja nõmme peal"") häälele klaverisaatega","käsikiri, laul/ vokaalmuusika"
3431776,"Eduard Reiningu kogu. Käsikiri, Austagem tööd ja töömehi     Käsikiri. Austagem tööd ja töömehi (Eesti kutseline teater - 30 a). Autor Eduard Reining. Teater, lavakunsti ja -kirjanduse kuukiri.",käsikiri
3222395,"Elamuehitusliku Kooperatiivi ""Eesti tare"" pitsat käepide    Elamuehituslik Kooperatiiv Tallinn
""Eesti Tare"" Veidi kulunud",pitsat
2473812,TASS-i pildiseeria A. S. Puškini 150 aasta juubeli puhul (kokku 35 fotot).,foto
2820838,"Kalender 1993     Koostanud G. Olevsoo.
Kirjastus 'Olion' Tallinn, 1992. Veidi kulunud",kalender
4146775,"Plakat, Vene Teater. Elu märk; B. Markuvitschi draama. 29.01.1920 helelilla
    Eesti ja vene keelne.",plakat
4090203,"1 leht. Trükikoda ""Oktoober"". Foto S. Maslov.",kalender
3693159,Foto Georg Ots nimiosas ooperis Jevgeni Onegin Leningradis,foto
3559609,"ETMM teatriosakonna endise juhataja, teatriloolase, õppejõu, Draamateatri kirjandusalajuhataja ja teatrileksikoni peatoimetaja Kalju Haani arhiivimaterjalid ja fotod. Materjalid saadeti muuseumisse pärast Kalju Haani surma 2015. aastal. ETMM T575 2/3:35",foto
4050094,"Ajakiri Maret, nr 1, 1937",ajakiri
3489491,Austraalias tegutsenud Eesti meeskoori kogutud materjalid on toodud Eesti Teatri- ja Muusikamuuseumisse 2011. aastal Raivo Kalamäe ning saadetud Austraaliast Viktor Valk'i poolt 2013-2014. aasta jooksul Austraalias tegutsenud Eesti meeskoori kogutud materjalid on toodud Eesti Teatri- ja Muusikamuuseumisse 2011. aastal Raivo Kalamäe ning saadetud Austraaliast Viktor Valk'i poolt 2013-2014. aasta jooksul,digitaalne kujutis
3626125,"Valge sõber, Nukuteater, 1952, osades: Mikluhho Maklai – Raivo Kuremaa",fotonegatiiv
2295827,"Peeter Süda kiri Aleksander Südale, 2. juuli 1912","kiri, postkaart"
3177090,"Kava,Eduard Visnapuu, Sümfooniakontsert",kava
4089264,"Peer Gynt, Vanemuine, 1940, osades: Peer Gynt - Aleksander Randviir, Solveig - Linda Tubin    TB100321",fotonegatiiv
2757069,Rahvapillimehed Mo238,foto
3910700,"Plakat, Nõmme Vabatahtlik Tuletõrje Selts, Suur piduõhtu: Kuda nad suitsetamise järele jätsivad; Kännud ja käbid. 1919   Plakatikogu: teatriplakatid 2. nov.1919 Nõmme Seltsi ruumes piklik, lillal paberil trükitud",plakat
2360414,"Raamat: Bruno Köhler, Allgemeine Trachtenkunde, mit 848 Kostümbildern, Leipzig, 
Hugo Laur",raamat
3402299,Majandusajaloo Muuseumi likvideerimiskomisjoni poolt üleantud esemed,foto
3671621,Bobb teeb enese terveks     autogramm,käsikiri
2704589,"Tallinn, Kesklinn, Viru väljak.",fotonegatiiv
2197888,"Foto: Andrei Makajonok: Põrunud prohvet: Eesti Riiklik Noorsooteater: 1971: Silvia Laidla: Ema Näitleja Silvia Laidla isikukogu (dokumendid, fotod, esemed)",foto
3925899,А.Н. Скрябин 1915-1940. Сборник к 25-летию со дня смерти     A. Üksipi autogramm vene keeles,raamat
3347797,Dziesmas vokaliem ansambliem V,noodid
3638366,"Foto, Vambo Kapp",foto
3603066,"Kiri, Eller, Heino, Emil Ruberilt",kiri
3592817,"Kiri, Franz Erika, ENSV Raadiokomiteelt",kiri
2980264,"Foto, Olen ma sattunud haaremi, Teater Estonia",foto
1206569,"Bajadeer, Estonia, 1936 Fotoemulsioon klaasplaadil   „Bajadeer“ (Imre Kálamán). Prints Radjami – Konstantin Savi, Odette Derimonde – Milvi Laid. Teater ""Estonia"".",fotomaterjal
2033955,Narva. Varemed 1944.a.,foto
3367489,Urmas Sisaski poolt üle antud arhiivmaterjalid M438:1 M438:1/9:13,kava
2318734,Sõrmuse ktk   Saadud Mati Mandeli juhatatud kaevamistel 1982-1991.a. 876-897 küntud servaaladelt ja mullahunnikutest 25.04.98 ja 21.06.98 metalliotsijaga,arheoloogiline leid
4103886,"Tänukiri, Sumera, Lepo- EV Kultuuriministeeriumilt",aukiri/auaadress
3353903,"Kostüüm, kleit Eesti Draamateatri lavastusele Mary Poppins nimiosalisele   Antud üle muuseumisse mai 2018 Eesti Draamateatri kostüümilaost Suur-Sõjamäel Aj 83: 34/T200
1987
Mary - Angelina Semjonova",kleit
3867502,"Kava, Lepnurm, Hugo- oreliõhtu Moskva Konservatooriumi Suures Saalis",kava
2764163,Fotonegatiiv,fotonegatiiv
2059155,Foto albumis,foto
2984404,"Pikker. Satiiri- ja huumoriajakiri nr.14, 1968",ajakiri
3626688,Kostüümikavand Maanaised 6. pildis Estonia teatri lavastusest Tuleristsed,kavand/joonis/eskiis
3604597,Kostüümikavand Arst-psühhiaater  meesosatäitjale Estonia teatri lavastusest Vahva sõdur Švejk,kavand/joonis/eskiis
2345620,"Foto albumis   Saadud Ajaloomuuseumi fotokoguhoidja Viivi Glassi tööpärandist. Täpsem päritolu teadmata, kui pole museaali legendis teisiti märgitud.   Foto kuulub museaali F32973 juurde (Fotoalbum: Harald Ilves - EKP Harju Rajoonikomitee I sekretär) Foto on kleebitud albumilehele.",foto
3560376,"Kostüümikavand tegelastele Jegor, Vassilissa. A. Salõnski, Maria, Vanemuine 1971     2 tegelast kavandil: Jegor, Vassilissa (Bender). Jegor (must tušijoonistus) - tume särk ja püksid, säärikud. Vassilissa (must tušijoonistus, kleit punakas-pruun pliiatsijoonistus) - kleit, villane või staapel.",kavand/joonis/eskiis
2405330,Narva. Varemed.,foto
3195698,Nukukavand lavastusele Jänkude kool Nukuteatris     R. Laidre,kavand/joonis/eskiis
3177149,"XII Üldlaulupeo välismaiste tähtkirjade märgistamise pitsat käepide  Saadi 1947. aastal Tallinna Postkontori ülemalt  XII Певческий Праздник 
Таллин, ЭССР",pitsat
3911088,Leo Kalmeti poolt kogutud kavad    1918 - 1965,kava
2073664,"Haapsalu vaade, rand.     Klaasil ja emulsioonil matt lakikiht. Emulsioonipoolel ülaservas tindikirje: ""N 36 Hapsal"" Servades hõbepeeglikiht",fotonegatiiv
2849026,"Foto albumilehel   Fotod pärinevad A. M. Lutheri vabriku (hilisema TVMK) muuseumi kogudest. Aastal 2004 sõlmis ettevõte Ars Projekt OÜ TVMK (Tallinna Vineeri- ja Mööblikombinaadi) esindajatega lepingu vabriku kompleksi ümberprojekteerimiseks elamukvartaliks. Selleks ajaks oli ajalooline vabrik  trööstitus seisus, vabriku muuseumi eksponaadid jäid hooletusse ja hajusid, lisaks sellele olevat muuseumi ruumidele osaks saanud veeuputus. Sealt pärinevad ka üleantud materjalid. Üleandja märkas fotosid vabriku ruumidega tutvudes ja palus tellija esindajalt neid kasutada, et võimalikult põhjalikult tutvuda ajaloolise hoonekompleksi minevikuga. Kuna tellijal puudus huvi ja soov ise fotosid säilitada või eksponeerida, siis pidas üleandja õigeks need peale projekteerimisel kasutamist üle anda Arhitektuurimuuseumile (2008.a.). Eesti Ajaloomuuseumile andis fotod edasi Arhitektuurimuuseumi peavarahoidja Anne Lass 2014. aasta oktoobris põhjendusega, et materjal ei vasta Arhitektuurimuuseumi kogumispõhimõtetele.

Kollektsioon koosneb albumikatkenditest (fotod on kleebitud papilehtedele) ja kolme ümbrikusse koondatud üksikfotodest. Kollektsioon on kokku köidetud kiirköitekaante vahele. 
Fotodel on kujutatud A. M. Lutheri vabriku toormaterjali vedu, nn. Lutheri basseini Tallinna Miinisadamas, vabriku ehitiste sise- ja välisvaateid, vineeri valmistamist ja teisi tootmisprotsesse, töötajaid ja tootenäidiseid peamiselt 1920. aastate lõpust kuni 1930. aastate lõpuni. Neli vanimat fotot kujutab vabriku uute hoonete ehitamist 1912. aastal. Kõige uuemad fotod on aastast 1965 (4 tk), mis kujutavad vabriku kollektiivi üritusi.

 Albumikatkendite kollektsioon endise Tallinna Vineeri- ja Mööblikombinaadi muuseumist, köidetud kiiköitjasse. Sisaldab 323 albumilehtedele kleebitud fotot arvatavasti 7 erinevast albumist. Piltidel on A. M. Lutheri vabriku toormaterjali vedu, nn. Lutheri basseini Tallinna Miinisadamas, vabriku ehitiste sise- ja välisvaateid, vineeri valmistamist ja teisi tootmisprotsesse, töötajaid ja tootenäidiseid peamiselt 1920. aastate lõpust kuni 1930. aastate lõpuni. Foto on kleebitud albumilehele. Albumilehed on deformeerunud,  on rebendeid ja muljumisjälgi, köiteaugud on katki.",foto
