,id,full_nr,name,ks,material,commentary,event_type,location,start,end,before_Christ,country_and_unit,participants_role,participant,parish,text,class,technique,parameter,unit,value,museum_abbr,musealia_mark,musealia_seria_nr,musealia_queue_nr,musealia_additional_nr,collection_mark,collection_queue_nr,collection_additional_nr,element_count,legend,is_original,initial_info,damages,state,color,additional_text,type
12704,1978853,,,,,,preparation,,1940,,ei,,,,,,,,,,,ETMM,_,4868.0,,,Fk,,kl,1.0,,1.0,,,satisfactory,,,photo negative
12705,3186829,AM _ 70:43/5 P 5115,Seal of the Kuusalu Workers' Union,5115.0,paper,,revolution,,1920,1924,ei,,,,,,,,diameter,cm,"3,2",AM,_,70.0,43.0,5,P,,,1.0,,1.0,,All right,good,,"Kuusalu Workers' Union
Harjumaa",there/imprint
12706,2727802,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,good,,,photo
12707,1122599,AM N 45059:27,"Lasnamäe residential district construction meeting in the hall of the Estonian Industrial Project building, Rävala pst 6.",45059.0,photographic material>emulsion>silver gelatin emulsion,,taking pictures,,,,,"Tallinn, Estonia",,,,,,photography>black and white photography,,,,AM,,,,,N,27.0,,1.0,"A collection of negatives. Photographer unknown. Origin - found in the attic of a house near Pirgu manor in the 1970s. Material: 35 mm acetate film, cut into strips of 2 to 7 frames. 20 envelopes with thematic headings. Description: Views of Tallinn and Keila-Joa, industrial views, buildings, events in Tallinn, living conditions.

The Estonian History Museum grants the transferor the right to free use of photos taken of views of cinema buildings and interiors of Estonia before World War II in the museum's collections.",1.0,,,good,,Transferred by: Uno Kalle,photo negative
12708,2785544,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,5.0,,1.0,,1.0,,,good,,,photo negative
12709,2722673,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,1.0,,1.0,,1.0,,,good,,,photo
12710,4227103,,,,,,,,,,,,,,,,,black and white photography,,,,ETMM,_,9877.0,,,T,1.0,30:01:00,1.0,,1.0,,,satisfactory,,,photo
12711,4050980,ETMM _ 5477 T 10:2151/Ar,The red mill,10.0,cardboard,,printing/ publishing,,,,,Estonia,,,,,,handwriting,,,,ETMM,_,5477.0,,,T,2151.0,Ar,1.0,,1.0,,,satisfactory,,Estonian Society Estonian Theater Library,manuscript
12712,2042272,AM _ 12854:183 F 5496:183,Ruins of Pirita Monastery.,5496.0,photo material>photo paper>silver gelatin paper,,taking pictures,,1860,1870,ei,"Tallinn, Estonia",the author,"Akel, Karl",,,,photography>black and white photography,page height,cm,"8,7",AM,_,12854.0,183.0,,F,183.0,,1.0,,1.0,,,good,,1858,photo
12713,2391310,AM _ 13738:248-010 P 558,Seal of the Alexander School Founders Committee (Tartu).,558.0,organic matter,Polish,<making/originating>,,1801,1900,ei,,,,,,,,diameter,cm,"4,2",AM,_,13738.0,248.0,10,P,,,1.0,Taught from the collection of the Estonian Society,1.0,,cracked,satisfactory,,Alexander School Founders Committee,there/imprint
12714,3286765,,,,,,military and defense,,19.02.1918,,ei,USSR,,,,,,,height,cm,32.2,AM,,,,,F154,65.0,,1.0,,1.0,"the date of registration in the collection is not accurate, there is no reference to the result number.",,good,,,poster
12715,2296923,AM F 32960:50,Photo in the album,32960.0,photo material>photo paper>silver gelatin paper,,preparation,,,,ei,,,,,,,photography>black and white photography,,,,AM,,,,,F,50.0,,1.0,"Obtained from the legacy of Viivi Glass, photo curator of the History Museum. The exact origin is unknown, unless otherwise stated in the museum legend.",1.0,,,good,,The photo is pasted on the album page,photo
12716,3664004,ETMM _ 10131 T 416:2/8:18,"Costume design for the character The Man with a Blue Six for the play by Katerina Izmailova. D. Shostakovich, Vanemuine 1966",416.0,paper,,theater performances,,1966,,ei,,liaison organization,Teater Vanemuine,,,,mixed media,,,,ETMM,_,10131.0,,,T,2.0,08:18,1.0,,1.0,,,good,,,design/drawing/sketch
12717,2070873,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,117.0,,1.0,,,,,good,,,photo
12718,2068263,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,129.0,,1.0,,,,,good,,,photo
12719,2828343,AM N 44377:15,"Exhibition ""The Power of Song""",44377.0,photographic material>emulsion>chromogen emulsion,,exhibition,,2004,,ei,,,,,,,photography>color photography>chromogen procedure,negative format,24 x 36 mm,1,AM,,,,,N,15.0,,1.0,,1.0,,,good,,,photo negative
12720,2566331,,,,,,singing parties,,28.06.1947,29.06.1947,ei,"Tallinn, Estonia",,,,,,,,,,ETMM,_,8860.0,,,Mo,1.0,05:01,1.0,,1.0,,,good,,,document
12721,4078476,AM _ 7308/1-4 G 236/1-4,Views of St. Petersburg from the first half of the 19th century,236.0,paper,,cities,,,,,,the author,Tundmatu 19. sajandi kunstnik,,,,steel engraving,height,cm,"28,5",AM,_,7308.0,,01.apr,G,,01.apr,1.0,,1.0,,"yellowed, individual moisture stains, pressure marks",satisfactory,,,graphics
12722,3704073,AM _ 12932:117 G 484,"graphics, portrait of Friedrich Beckmann",484.0,paper,,portrait of a man,,,,,,the author,"Duncan, A",,,,steel engraving,height,cm,"26,8",AM,_,12932.0,117.0,,G,,,1.0,,1.0,,"yellowed, moisture stains",satisfactory,,,graphics
12723,2762493,AM N 29301,"Viljandimaa, Paistu parish, Loodi tavern.",29301.0,silver gelatin emulsion,,taking pictures,,,,,Estonia,,,,,,black and white photography,width,cm,10,AM,,,,,N,,,1.0,,1.0,,,good,,,photo negative
12724,2328861,AM _ 33014 A 808:502,Coin,808.0,silver,,,,,,,,,,,,,,,,,AM,_,33014.0,,,A,502.0,,1.0,Complained by M. Mandel in 1997.,,,,good,,,archaeological find
12725,3904404,,,,,,,,,,,,,,,,,,,,,ETMM,_,11738.0,13.0,2,Af,17.0,T,1.0,received from the theater at the end of each year,1.0,1996 color posters,,good,,1996 color posters,poster
12726,3587342,ETMM _ 5812 M 7:1/218:16,"Invitation, Simm, Juhan, 1953",7.0,paper,,culture,,29.11.1953,,ei,,,,,,,,,,,ETMM,_,5812.0,,,M,1.0,218:16:00,1.0,,1.0,,,satisfactory,,,invitation
12727,2351412,AM _ 24185 M 1344,Medal,1344.0,copper,,metal art,,1500,2000,ei,,,,,,,,diameter,mm,70,AM,_,24185.0,,,M,,,1.0,,,,,good,,V. I. Lenin 1870-1970,medal
12728,2814681,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,10.0,,1.0,,1.0,,,good,,,photo negative
12729,3583055,,,,,,,,,,,,,,,,,handwriting,document volume,leht,7,ETMM,_,7560.0,,,T,1.0,43:09:00,1.0,,1.0,,,good,,,document
12730,3555720,ETMM _ 8802 T 174:2/85:3,"Costume design for the character Simon. K. Millöcker, Beggar student, Estonia 1947",174.0,paper,,theater performances,,1947,,ei,,liaison organization,Teater Estonia,,,,watercolor,,,,ETMM,_,8802.0,,,T,2.0,85:03:00,1.0,,1.0,,,good,,,design/drawing/sketch
12731,3219465,ETMM _ 4868 Fk 5825/kl,"Džaina, Estonia, 1937",5825.0,photographic material>emulsion>silver gelatin emulsion,,theater,,,,,,liaison organization,Rahvusooper Estonia,,,,photography>black and white photography,image height,cm,10,ETMM,_,4868.0,,,Fk,,kl,1.0,"TA History Museum, Act 54, 10.11.1948",1.0,91042 r,,satisfactory,,,photo negative
12732,3529910,ETMM _ 8435 M 7:1/214:10,Letter from Peeter Kaur to Tantchen,7.0,paper,,correspondence,,,,,,contact person,"Simm, Juhan",,,,,document volume,leht,2,ETMM,_,8435.0,,,M,1.0,214:10:00,1.0,,1.0,,,satisfactory,,,a letter
12733,3673517,ETMM _ 11355 T 159:2/2:19,"Georg Otsa's photo, portrait",159.0,photo paper,,theater,,,,,Estonia,a singer,"Ots, Georg",,,,black and white photography,height,cm,8,ETMM,_,11355.0,,,T,2.0,02:19,1.0,,1.0,,,good,,,photo
12734,3020252,ETMM _ 8364 M 1:486/Ar,"Siegfried. Zweiter Tag aus der Trilogie ""Der Ring des Nibelungen"". Text with the main Leitmotiven und Notenbeispielen.",1.0,paper,,printing/ publishing,the city of Mainz,,,,Germany,publisher,B. Schott's Söhne,,,,printing,volume of the book,lk,100,ETMM,_,8364.0,,,M,486.0,Ar,1.0,,1.0,,,satisfactory,,Society for Perpetuating the Memory of Peeter Süda,book
12735,2395082,AM F 32981:42,A festive event dedicated to the 50th anniversary of the USSR in the hall of the Helene Kullman Urban Vocational School,32981.0,photo material>photo paper>silver gelatin paper,,,,,,,,,,,Photo in the album,name on the source document,photography>black and white photography,height,cm,"9,7",AM,,,,,F,42.0,,1.0,The album was found in the premises of the Estonian History Museum on Laia Street in 2009. during the moving works.,,,,good,,Presidium of the ceremony,photo
12736,2056158,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,21.0,,1.0,,,,,good,,,photo
12737,2316225,AM _ 13749 A 333:1,Horseshoe shoulder,333.0,bronze,"with late ""nail-head ends"", with a diamond-shaped cross-section; the length of the dropper with a wide heel is 6.1 cm.",,,,,,,,,,,,,time/ duration,sajand,13,AM,_,13749.0,,,A,1.0,,1.0,Found around 1920-30. from field to field,,,,good,,,archaeological find
12738,4000480,ETMM _ 11290 T 28:1/1:4,"Hanno Kompus, biographical material, telegram about death, October 1974",28.0,paper,,theater,,,,,,,,,,,,,,,ETMM,_,11290.0,,,T,1.0,01:04,1.0,,1.0,,,satisfactory,,,telegram
12739,4095796,ETMM _ 8540 Af 608:10/M,"Leelo Kõlar's piano concerts. Piano evening, 12.02.1970 in Narva.",608.0,paper,,,,,,,,,,,,,printing,width,mm,59.5,ETMM,_,8540.0,,,Af,10.0,M,1.0,,1.0,,,satisfactory,,In Russian.,poster
12740,3927294,ETMM _ 11732 M 94:1/15:24,"Letter, Kaljuste, Heino- Irmgard Knauthoff SDV",94.0,paper,,personal and family life,,1976,,ei,Germany,the owner,"Kaljuste, Heino",,,,,,,,ETMM,_,11732.0,,,M,1.0,15:24,1.0,,1.0,,,satisfactory,,,a letter
12741,3580941,ETMM _ 12888:225 T 10:4/34:25,Postcard from the exterior view of the Estonia theater building,10.0,paper,,theater,the city of Tallinn,,,,Estonia,liaison organization,Teater Estonia,,,,printing,height,cm,9,ETMM,_,12888.0,225.0,,T,4.0,34:25:00,1.0,"Anytime. Photos that once came with the Estonian archive, but were not received in storage.",1.0,"Tue 10:4/34:25
COLORFUL",,satisfactory,,,postcard
12742,3069487,,,,,,correspondence,,1954,,ei,"Tallinn, Estonia",addressee,"Tamarkin, Aron",,,,handwriting,document volume,leht,1,ETMM,_,6525.0,,,M,1.0,59:02:00,1.0,,1.0,,,satisfactory,,,a letter
12743,2066992,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,183.0,,1.0,,,,,good,,,photo
12744,3632604,ETMM _ Fk 35985/r,"Trembita, Teater Estonia, 1950, in the picture: stage picture",35985.0,movie,,taking pictures,,1950,,ei,"Tallinn, Estonia",the author,"Alla, Armin",,,,black and white photography,negative format,60 x 60 mm,1,ETMM,_,,,,Fk,,r,1.0,,1.0,,,satisfactory,,,photo negative
12745,2041156,AM F 30191:1,Tallinn's low lighthouse.,30191.0,paper,,taking pictures,,1970,1974,,"Tallinn, Estonia",the author,"Salmre, Viktor",,,,offset printing,page height,cm,"14,5",AM,,,,,F,1.0,,1.0,,1.0,,,good,,Received from the collection of Ivar Vilde.,"photo, postcard"
12746,2062790,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,222.0,,1.0,,,,,good,,,photo
12747,1881371,ETMM _ 5932 Ar 687,"Suutelo, 2 parts in vocal score with piano accompaniment, op.8 no.1",687.0,paper,,printing/ publishing,the city of Helsinki,,,,Finland,publisher,A. Apostol,,,,printing,print volume,lk,7,ETMM,_,5932.0,,,Ar,,,1.0,Archives of the Theater and Music Museum: books and sheet music,1.0,,,satisfactory,,Autograph of A. Strutzkin,sheet music
12748,2793840,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,1.0,,1.0,,1.0,,,good,,,photo negative
12749,1997045,ETMM _ Fk 817/d,Reproduction photo. Portrait of Artur Lemba on the occasion of the anniversary of 25 years of musical activity. 1933.,817.0,plastic mass,Slide frame (5x5 cm).,,,,,,,,,,,,,height,mm,24,ETMM,_,,,,Fk,,d,1.0,,0.0,,,good,,"Slide series: ""Artur Lemba"".",slide
12750,2807333,AM N 8737:4,Photo negative,8737.0,movie,,,,,,,,,,,,,black and white photography,negative format,24 x 36 mm,1,AM,,,,,N,4.0,,1.0,,1.0,,,good,,,photo negative
12751,3509893,,,,,,politics,,,,,USSR,,,,,,,height,cm,25,AM,,,,,R-,,,1.0,,1.0,,,good,,,book
12752,2708311,,,,,,,,,,,,,,,,,,,,,ETMM,_,12642.0,84.0,01.veebr,Mo,1.0,143,1.0,Materials of the Estonian Radio Mixed Choir (Mo 247) from the period 1950-1987. The materials were brought to the museum by Kersti Inno on 25.01.08. Related to Ants Üleoja's book.,1.0,3 pcs,,good,,,photo
12753,2079468,AM N 45064:159,Winter view across the Pärnu road to the New Market and the back of the Estonia Theatre.,45064.0,photographic material>emulsion>silver gelatin emulsion,,taking pictures,,1930,1940,,"Tallinn, Estonia",the author,"Teppor, Alexander",,glass negative.,name on the source document,photography>black and white photography,width,cm,15,AM,,,,,N,159.0,,1.0,"The (partial) collection of glass negatives that belonged to the heritage of home researcher and photo collector Valdeko Vende probably originally came from the premises of Suur-Karja 9 in Tallinn. Many glass negatives can be identified as being photographed by Alendander Teppor in the 1920s-1930s, who also had a photo studio in the same building in the second half of the 1930s. The negatives have been kept in the manufacturer's boxes, partly divided thematically. The notebooks in the boxes indicate that V.Vende has made contact copies of many of them.
The transferor Rita Hillermaa is the daughter of Valdeko Vende.
Content of the collection: Tallinn buildings and city views, Estonian orchestras and artists, athletes, action photography, nature views, photomontages, photography of works of art. Date: 1920s-1930s.",1.0,"2 are flat film negatives, the rest are glass negatives. The negatives were photographed around 1925-1939. 100 negatives are of interest to the museum in terms of content. Among the remaining 184, there are unidentified landscape views, unsuccessful (foggy) architectural photography, action photography with the same person, many reproductions of photos, paintings, drawings, posters, sculptures with different content. However, primary is the collection value, as individual negatives may contain clues as to the original origin of the rest of the negatives.","A strong silver mirror layer on the emulsion, paper scraps on the emulsion side.",good,,Transferred by: Rita Hillermaa. From Valdeko Vende's legacy.,photo negative
12754,3688017,ETMM _ 10388 T 22:2/20:16,Costume design for Adrian from the Vanemuine Theater production Sombreero,22.0,paper,,theater performances,the city of Tartu,1960,,ei,Estonia,the author,"Sander, Georg",,,,pen,height,cm,21,ETMM,_,10388.0,,,T,2.0,20:16,1.0,,1.0,,,good,,,design/drawing/sketch
12755,2426277,ETMM _ 8293 T 429:582/Ar,"Book: Karl August Hindrey, Urmas and Merike, Noor-Eesti, Tartu 1935",429.0,paper,,fiction,,,,,,the author,"Hindrey, Karl August",,,,,volume of the book,lk,339,ETMM,_,8293.0,,,T,582.0,Ar,1.0,,1.0,,,good,,,book
12756,4086140,ETMM _ Fk 42446/k,"Once upon a time, Russian Drama Theater, 1957, in parts: Šura - V. Fjodorova",42446.0,photographic material,,theater,,1957,,ei,,liaison organization,ENSV Riiklik Vene Draamateater,,,,,film frame,24 x 36 mm,1,ETMM,_,,,,Fk,,k,1.0,,1.0,TB130321,,satisfactory,,,photo negative
12757,4028842,,,,,,,,,,,,,,,,,,,,,ETMM,_,12917.0,355.0,,Df,,,1.0,Digital photos of Ugala Theater productions 2015 - 2019,1.0,,,good,,,digital image
12758,3858619,ETMM _ 7560 T 49:1/171:22,"Photo from the production Börsipalavik, Estonia 1934. Paul Pinna",49.0,photo paper,,taking pictures,,1934,,ei,,actor,"Pinna, Paul",,,,black and white photography,,,,ETMM,_,7560.0,,,T,1.0,171:22:00,1.0,,1.0,,,good,,"Cigar shop owner - Paul Pinna. Jo Sverling, Edward Robinson ""Stock Market Fever"" (""The Cheerleaders' Club"").",photo
12759,2054300,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,90.0,,1.0,,,,,good,,,photo
12760,3027999,,,,,,theater performances,,06.12.1980,,ei,"Tartu, Estonia",liaison organization,Teater Vanemuine,,,,,height,cm,84,ETMM,_,11165.0,,,Af,23.0,T,1.0,,1.0,,,good,,,poster
12761,3678579,ETMM _ 11955 T 416:2/71:52,"Costume design for the character Woman for Macbeth. Shakespeare, Vanemuine 1987",416.0,paper,,theater performances,,1987,,ei,,the author,"Pihlak, Liina",,,,,,,,ETMM,_,11955.0,,,T,2.0,71:52:00,1.0,"obtained from ""Vanemuise""",1.0,W. Shakespeare; 04/07/1987; costume,,good,,W. Shakespeare; 04/07/1987; costume,design/drawing/sketch
12762,2048617,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,60.0,,1.0,,,,,good,,,photo
12763,1835862,,,,,,,,,,,,,,,,,,,,,ETMM,_,6773.0,,,T,1.0,20:04,1.0,,1.0,,,good,,,a letter
12764,3716281,ETMM _ 12064 M 39:1/173:13,"Program, Eller, Heino, Symphony Concert Estonia ks",39.0,paper,,culture,,17.09.1965,,ei,,,,,,,,,,,ETMM,_,12064.0,,,M,1.0,173:13:00,1.0,,1.0,,,satisfactory,,,plan
12765,3487288,ETMM _ 7281 M 8:1/68:11,"Program, Franz Erika, Musikalische Vesper",8.0,paper,,culture,,dets.38,,ei,,contact person,"Franz, Erika",,,,,,,,ETMM,_,7281.0,,,M,1.0,68:11:00,1.0,,1.0,,,satisfactory,,,plan
12766,2653622,AM N 39569,"Tallinn, Kadriorg, corner of A- Leiner (J. Poska) street and Kollas street",39569.0,movie,,street,street J. Poska,,,,"Tallinn, Estonia",,,,,,black and white photography,negative format,24 x 36 mm,1,AM,,,,,N,,,1.0,,1.0,,,good,,,photo negative
12767,4140067,ETMM _ 10982 T 82:1/9:3,"manuscript of the article, about Konstantin Süvalo and his paintings. About 1980",82.0,paper,,art history,,1980,,ei,,contact person,"Süvalo, Konstantin",,,,typing,document volume,leht,10,ETMM,_,10982.0,,,T,1.0,09:03,1.0,,1.0,,,good,,,manuscript
12768,3559650,,,,,,theater activity,,1990,,ei,,participant,"Haan, Kalju",,,,color photography,,,,ETMM,_,12286.0,269.0,,T,2.0,04:13,1.0,"Archival materials and photos of Kalju Haan, the former head of the ETMM theater department, theater historian, lecturer, director of literature at the Drama Theater and editor-in-chief of the theater lexicon. The materials were sent to the museum after Kalju Haan's death in 2015.",1.0,ETMM T575 2/4:13,,good,,,photo
12769,3424224,,,,,,theater criticism,,1931,1934,ei,,liaison organization,Teater Estonia,,,,,,,,ETMM,_,5429.0,,,T,1.0,06:22,1.0,,1.0,,,unspecified,,,newspaper
12770,2316727,AM _ 21132 A 449:545,A shard of earthenware,449.0,clay,,archaeological excavation,,,,,Estonian Kõmsi,,,,,,,,,,AM,_,21132.0,,,A,545.0,,1.0,Obtained during excavations led by Vello Lõugas in 1969-1972.,,,,satisfactory,,,archaeological find
12771,2120116,,,,,,,,,,,,,,,,,,,,,ETMM,_,5475.0,,,T,1.0,35:117,1.0,,1.0,,,good,,,plan
12772,4082414,ETMM _ 1207 M 67:1/12:8,"A letter from Adolf Vedro to his family: Dear children and rural people!: ""I started to do rubber printing again""...",67.0,paper,,preparation,,16.08.1944,,ei,,,,,,,handwriting,,,,ETMM,_,1207.0,,,M,1.0,12:08,1.0,,1.0,,,good,,,a letter
12773,3735259,ETMM _ 9973 T 93:1/27:1,"Play, Seven Tailors, 1929, Heino Vaks",93.0,paper,,theater,,,,,,the author,"Vaks, Heino",,,,typing,document volume,leht,42,ETMM,_,9973.0,,,T,1.0,27:01:00,1.0,,1.0,,,good,,Strange occurrences in Kilpla in the 4th picture.,document
12774,3527617,,,,,,theater performances,,1987,,ei,,liaison organization,Teater Ugala,,,,,,,,ETMM,_,12248.0,253.0,,T,2.0,50:12:00,1.0,"Agur, Ingrid designs",1.0,Author: Aleksander Gribojedov; Ugala 1987. TRK stage. Diploma performance of Flight XIII. Directed by Jaak Allik,,good,,,design/drawing/sketch
12775,4166583,ETMM _ 8786 Af 1744:34/T,"poster, Japanese fairy tale; Ingo Normet. Youth Theater 1975",1744.0,paper,,,,,,,,,,,,,printing,height,cm,59.5,ETMM,_,8786.0,,,Af,34.0,T,1.0,,1.0,,,good,,,poster
12776,2556543,,,,,,singing parties,,30.06.1923,02.07.1923,ei,"Tallinn, Estonia",,,,,,,,,,ETMM,_,8848.0,,,Mo,1.0,12:01,1.0,,1.0,,,good,,,a letter
12777,2682398,ETMM _ 8293 T 429:3475/Ar,"Book: Eichstätt. Die schöne Stadt in Altmühltal, Berlin",429.0,paper,,tourism,,,,,,,,,,,printing,volume of the book,lk,48,ETMM,_,8293.0,,,T,3475.0,Ar,1.0,,1.0,,,good,,,book
12778,2335311,AM _ 34913 A 971:3,items,971.0,bronze,,,,,,,,,,,,,,,,,AM,_,34913.0,,,A,3.0,,1.0,collected from the grave in September 2001. M. Mandel,,,,good,,,archaeological find
12779,3396031,ETMM _ 9712 T 476:2/3:15,"Costume design, Executioner. Tosca, Estonia 1945",476.0,paper,,making by hand,,1945,,ei,,the author,"Vasmuth, Silvia",,,,watercolor,page height,cm,35,ETMM,_,9712.0,,,T,2.0,03:15,1.0,,1.0,,,good,,"Executioner
Plow tree",design/drawing/sketch
12780,2562592,,,,,,singing parties,,23.06.1933,25.06.1933,ei,"Tallinn, Estonia",,,,,,,,,,ETMM,_,8848.0,,,Mo,1.0,11:01,1.0,,1.0,,,good,,,document
12781,3308079,ETMM _ 9982 T 187:854/Ar,Die Wahrheitsucher,187.0,paper,,printing/ publishing,the city of Berlin,1909,,ei,Germany,publisher,Erich Reiss,,,,printing,volume of the book,lk,125,ETMM,_,9982.0,,,T,854.0,Ar,1.0,,1.0,,,satisfactory,,ENSV State Public Library,book
12782,3930062,ETMM _ 8279 Af 396:2/T,"Poster, Käsmu KL Seamen's Society. Party night. Swan Hill; Favorite Raudsaare folk piece. 29.12.1938 Order",396.0,paper,,,,,,,,,,,,,printing,height,cm,23,ETMM,_,8279.0,,,Af,2.0,T,1.0,poster collection: educational societies,1.0,,fracture lines,good,,"Party-evening, Lembit Raudsaare folk piece in three acts.",poster
12783,1267482,ETMM _ 9066:1 T 321:2/2:1,Set design with characters for the TV play Vincent. ETV 1975,321.0,paper,,theater,,1975,,ei,,author of the text,"Raudsik, Heino",,,,mixed media,height,cm,60,ETMM,_,9066.0,1.0,,T,2.0,02:01,1.0,Tiiu Übi collection T321,1.0,"The author of the play is I. Stone, H. Raudsik. Stage design (mixed media). Dimensions of the design: height 60 cm x width 80 cm.",,good,,5 different designs (3 characters) on black base paper.,design/drawing/sketch
