id,type,curie_similarity
3527617,design/drawing/sketch,[0.01123122 0.00991322 0.01602308 ... 0.01720928 0.01009209 0.01560885]
4166583,poster,"[ 0.00941793  0.01467339  0.01034697 ...  0.01702332 -0.00075029
  0.00752797]"
2682398,book,"[-0.00729034  0.00290949  0.00530638 ... -0.00535384  0.0172576
  0.01127724]"
2335311,archaeological find,"[ 6.44216686e-03  7.19923945e-03 -1.40951795e-03 ... -3.48441303e-03
  1.22517258e-05 -3.34804598e-03]"
3396031,design/drawing/sketch,"[-0.00332264  0.00867038  0.01251203 ...  0.01724807  0.00156748
  0.00986134]"
3308079,book,"[-0.00800485  0.00201178 -0.01880013 ...  0.01327565  0.00214449
 -0.00162657]"
3930062,poster,[0.00533397 0.02672578 0.0158527  ... 0.00655089 0.00100362 0.01280338]
1267482,design/drawing/sketch,[0.01272113 0.01703128 0.01301609 ... 0.01794469 0.00890099 0.01615593]
2332713,archaeological find,"[ 0.01276771  0.01475169 -0.00290715 ...  0.00566241  0.00902283
  0.01696349]"
3925251,photo,"[ 0.00686737  0.00352887  0.00336636 ... -0.00214402 -0.00341279
  0.01268536]"
3866920,photo,"[-0.00881449  0.00353791 -0.00472887 ...  0.00892636  0.00956495
  0.00619951]"
2739716,photo,[0.00501495 0.00833541 0.00067768 ... 0.00613395 0.01309916 0.00322683]
3694563,design/drawing/sketch,[0.00196569 0.00139972 0.01100133 ... 0.02071169 0.00034262 0.01121649]
4145435,design/drawing/sketch,"[ 0.00350809  0.00977843  0.01781574 ...  0.02309553 -0.00191404
  0.02196616]"
2490005,book,"[-0.00578154  0.00551296 -0.00178818 ...  0.01846134  0.00114971
  0.00373892]"
3213017,manuscript,"[-0.00146171  0.01374379  0.00321301 ...  0.01329332  0.0184415
  0.00218338]"
2334764,archaeological find,"[-0.00062376  0.01398699 -0.00386373 ... -0.00366293 -0.00783364
  0.0160181 ]"
3181131,photo,"[-0.00044126  0.01578389  0.01154872 ...  0.00257408  0.00280831
  0.0112906 ]"
3433375,photo,"[-0.00668894  0.01482051  0.0030824  ...  0.0072708   0.00682359
  0.01264696]"
3535381,coin,"[-0.00050994  0.02033834  0.00257556 ...  0.0028773   0.01831401
  0.0207375 ]"
3665590,design/drawing/sketch,[0.00458047 0.00564765 0.00898345 ... 0.02339157 0.00612094 0.0148723 ]
3710916,letter,"[-0.01767206  0.00932321 -0.00018971 ... -0.00388547  0.00575058
  0.01640159]"
3372739,photo,"[-0.00710738  0.01845476  0.00778428 ...  0.01673432  0.00808042
  0.01825733]"
3493641,letter,"[-0.00960468  0.00481422 -0.00085663 ... -0.001459   -0.00406333
  0.00764667]"
2932868,small print,"[-0.00523301  0.00803898  0.00243606 ...  0.01450806  0.00990663
  0.00568413]"
3622422,letter,"[-0.02178456  0.00534564  0.00558493 ... -0.01021271 -0.00201957
  0.01571628]"
2363218,book,"[-0.00055193  0.01146115  0.01046411 ...  0.00298161  0.00427063
  0.01130922]"
3280706,photo negative,"[-0.00092129  0.0138428  -0.00333015 ...  0.01208382  0.00354315
  0.00790167]"
2319002,archaeological find,"[-0.00097583  0.01347197  0.00948717 ... -0.00303515 -0.00608892
  0.01292266]"
3766391,letter,"[-0.01123641  0.02470295 -0.00110494 ...  0.01380964  0.00129376
  0.00715738]"
2652229,coin,"[ 0.0053262   0.02485872  0.02047741 ...  0.01271142  0.01226952
 -0.00224471]"
3625780,photo negative,"[-0.00843453  0.01321552  0.00843928 ...  0.01209282  0.01440482
  0.00658397]"
3944555,small print,"[-0.00683222  0.00857771  0.00513821 ...  0.00495102  0.00392619
  0.01959818]"
2313165,archaeological find,"[ 0.00272934  0.00130467  0.00981622 ...  0.00435518  0.00679042
 -0.00725629]"
3371331,photo,"[-4.40630037e-03  2.07220372e-02  5.96636746e-05 ...  1.07815769e-02
  2.29968745e-02  1.15653444e-02]"
3526668,design/drawing/sketch,[0.0170436  0.01621678 0.01505173 ... 0.02414666 0.00861106 0.01722211]
2183811,certificate,[0.00019379 0.01537678 0.0068065  ... 0.02185962 0.00719116 0.01362239]
3528753,design/drawing/sketch,"[-0.00131825  0.00691965  0.01101778 ...  0.01349701  0.00112398
  0.01485689]"
2079252,photo negative,[0.00420599 0.01985023 0.00062147 ... 0.00046222 0.00798884 0.01843367]
3981228,plan,"[-0.00624867  0.00756344 -0.00111626 ... -0.00164699  0.00965104
  0.0061073 ]"
3525723,letter,"[-0.01167345  0.01476569 -0.00029401 ...  0.00757082  0.00317448
  0.00571924]"
3873526,"manuscript, musical composition","[ 0.02463755  0.01064192 -0.00802828 ...  0.01443592  0.01147567
  0.00544275]"
3116867,seal/imprint,"[-0.00686117  0.01507857  0.00584872 ...  0.00715314  0.02096496
  0.01920375]"
3121930,small print,"[ 0.00646084  0.01135488  0.00142816 ... -0.00576546  0.0090751
 -0.00044891]"
1302850,document,"[-0.0024514   0.01650375  0.00129557 ...  0.01077196  0.00978667
  0.00582179]"
3095795,digital image,[0.0096258  0.00685001 0.01348897 ... 0.01031402 0.00276891 0.01381931]
1540969,"script, song/vocal music","[-0.00658176  0.01370436 -0.0003661  ...  0.0045261   0.01728857
  0.01221017]"
2037166,photo,"[-0.0086332   0.00272517  0.00959967 ...  0.00232209  0.01820499
  0.00701157]"
3210108,manuscript,"[ 0.01360468  0.00355967 -0.00866913 ...  0.00373358  0.00103136
 -0.01320843]"
3164763,drawing,"[ 0.01085817  0.02402543 -0.00245798 ... -0.00695473  0.01423933
  0.01193025]"
4148857,dish/vessel,"[ 0.0091931   0.00115553 -0.03331629 ...  0.01668602 -0.00881683
 -0.00373949]"
2078500,photo negative,"[-0.00146791  0.01278255  0.00706205 ...  0.01378399  0.00816742
 -0.00238197]"
2272798,design/drawing/sketch,"[-0.00036669  0.0101496   0.01458598 ...  0.01380309  0.00513538
  0.0128804 ]"
3938054,letter,"[-0.01562103  0.00847005  0.00494651 ...  0.00774727  0.00871851
  0.02459251]"
3320317,design/drawing/sketch,[0.00198132 0.01132706 0.01386461 ... 0.00946067 0.02015333 0.0152621 ]
4311049,audio recording,"[-0.01597123  0.00962332 -0.005145   ... -0.00496142  0.02805835
 -0.00150485]"
2158984,plan,[0.00858546 0.01414579 0.012833   ... 0.01536345 0.01699016 0.01530637]
3525424,letter,"[-0.01167345  0.01476569 -0.00029401 ...  0.00757082  0.00317448
  0.00571924]"
4085543,poster,[0.01296618 0.01089345 0.00890902 ... 0.02364585 0.01592191 0.00850935]
3371245,photo,"[-0.00232107  0.0157828  -0.00383636 ...  0.01062962  0.02665962
  0.02395943]"
2764856,photo negative,"[ 0.00445146  0.01825243  0.00968681 ...  0.00444671  0.01109778
 -0.00098044]"
2316134,archaeological find,"[-0.00056106  0.02405663  0.00853908 ...  0.00333551  0.0055157
  0.01885772]"
3239421,plan,"[-0.00869019  0.01065279  0.01688856 ...  0.01685145  0.02243766
  0.00719156]"
3996130,design/drawing/sketch,"[ 0.0026097   0.01969868  0.01892861 ...  0.01297717 -0.00682133
  0.0139564 ]"
3430584,photo,"[-0.01254327  0.00945283 -0.00100666 ...  0.01192231  0.00160254
  0.01389981]"
3162847,graphics,"[-0.0050893  -0.00120377  0.00737599 ...  0.01055041  0.00929552
  0.01234445]"
3232961,photo,"[ 0.00223356  0.01206235 -0.01482589 ...  0.00067907  0.00116573
  0.00033081]"
2085564,music sheet,[0.00120186 0.01360732 0.01382466 ... 0.01453337 0.01856832 0.00391683]
3085467,photo,"[ 0.01662752  0.00547952 -0.00489885 ...  0.00019125  0.01864605
  0.00013285]"
3872340,photo,[0.00106854 0.01292722 0.01180394 ... 0.01947651 0.00755833 0.00927657]
1254479,postcard,"[-0.00673645  0.02809718  0.01225653 ...  0.00079099  0.01222868
  0.02364026]"
1309904,photo,[0.00207386 0.02171225 0.0176412  ... 0.00750541 0.02048535 0.00723122]
3173001,plan,"[-0.00044126  0.01578389  0.01154872 ...  0.00257408  0.00280831
  0.0112906 ]"
3156858,manuscript,"[ 0.0010407   0.0033702   0.00415597 ...  0.00331115  0.00035144
 -0.00021617]"
4142640,"script, song/vocal music","[ 0.01676079  0.02235399 -0.0056167  ...  0.01353648  0.01245544
 -0.0012003 ]"
3422442,photo,"[-0.00342981  0.02409186 -0.00530991 ...  0.00717812  0.0232552
  0.019167  ]"
2746344,photo negative,"[-0.00446162  0.0076095  -0.00287496 ...  0.00244244  0.00843752
  0.01550579]"
2962329,magazines,"[ 0.00160485  0.01201523 -0.00046384 ... -0.00047471  0.01700251
  0.01176815]"
3239454,design/drawing/sketch,"[ 0.01054347 -0.01114027  0.00829191 ...  0.00594088  0.02681985
  0.01580617]"
2764216,photo negative,"[ 0.01253603  0.0081291  -0.01512575 ...  0.0045825  -0.00355539
  0.00018038]"
3069847,caricature,[0.00681398 0.00977293 0.0186311  ... 0.00955357 0.02199142 0.01578416]
2345535,photo,[0.00649495 0.01263579 0.00962594 ... 0.0010856  0.01891642 0.01027823]
2839254,book,[0.00311245 0.020671   0.00771623 ... 0.00852325 0.00711687 0.00625793]
3359814,"manuscript, sheet music","[-0.00584056  0.01669     0.01107028 ...  0.00404798  0.0231179
  0.0125269 ]"
3949985,photo,"[-0.00752324  0.00944038  0.00617327 ...  0.01112783  0.00396083
  0.01453087]"
3136476,seal/imprint,"[-0.00118384 -0.00446005  0.00734484 ...  0.00088998  0.01212329
  0.01062943]"
3297197,book,"[-0.01231818 -0.00747259 -0.0036017  ...  0.00914348 -0.00623799
  0.00276393]"
2197804,photo,[0.00332104 0.01827535 0.01020446 ... 0.01312968 0.01562045 0.02328587]
4299242,photo negative,"[-0.00437702  0.01829104  0.01442341 ...  0.00547128  0.01038599
  0.00067978]"
2319799,archaeological find,"[-0.00144172  0.01307413 -0.01133655 ... -0.00305016  0.01792996
 -0.00224829]"
3765890,letter,"[-0.00451041  0.02249323  0.00852672 ...  0.00143053  0.02317085
 -0.00399043]"
3693569,photo negative,"[ 0.00437869  0.01577275  0.00656567 ... -0.00300828  0.00932069
  0.01160708]"
2042755,photo,[0.0031028  0.00892054 0.02037378 ... 0.01002801 0.0055841  0.005257  ]
3140435,letter,"[-0.01864449  0.00668617  0.00023499 ...  0.00237504  0.00290998
  0.01719301]"
3693940,design/drawing/sketch,"[ 0.00099621  0.00620688  0.01351782 ...  0.01485383 -0.00887426
  0.02707276]"
4049279,magazines,"[-0.0046064   0.02267203 -0.01099667 ...  0.01043721  0.01743509
  0.0023525 ]"
3587338,invitation,"[ 0.00041712  0.00866142 -0.00666504 ... -0.00025878 -0.00010001
  0.01186189]"
393996,book,"[-0.00165987  0.02027993  0.01060606 ...  0.01649409  0.01019704
  0.01352629]"
4122343,document,"[-0.00905165  0.02303377  0.01003868 ...  0.0204703   0.01698997
  0.02144329]"
3551858,newspaper,"[-0.00134234  0.01932036  0.00251821 ...  0.00296605  0.02363462
  0.00264483]"
3589772,graphics,[0.0105087  0.01976236 0.01093954 ... 0.01078968 0.01831999 0.02075516]
3046777,book,"[ 0.00294113  0.00055812 -0.02571162 ... -0.00597099  0.00161918
 -0.00063048]"
4112855,poster,[0.01100357 0.00280137 0.00163356 ... 0.00216813 0.01510582 0.00720876]
2332833,archaeological find,"[ 0.00412493  0.01198282 -0.00164834 ... -0.00783923  0.01810489
  0.00076642]"
3841318,postcard,"[-0.02139205  0.01393952  0.00037995 ...  0.00952424  0.01104287
  0.00664166]"
3148599,seal/imprint,[0.00460302 0.00489057 0.0146717  ... 0.00412612 0.01221239 0.01253967]
2218206,photo,"[-0.00824893  0.01020275  0.00211353 ...  0.0007286  -0.00199462
 -0.0018862 ]"
3913421,photo,"[-0.0061588   0.0075239  -0.00641277 ...  0.00106237  0.02075307
  0.00809533]"
3162064,plan,"[-0.00437716  0.00845068  0.00888979 ...  0.01693873  0.01252886
  0.00663348]"
3608804,design/drawing/sketch,"[-0.0037128   0.00698581  0.02453597 ...  0.01812884  0.00194552
  0.01317535]"
3920243,book,"[-0.00364603  0.01887251  0.01258167 ...  0.00661086  0.02880251
  0.01936626]"
3844958,photo,"[ 0.00079015  0.01321406 -0.00408605 ... -0.0038869   0.01067433
 -0.00197274]"
2336598,archaeological find,[0.0065304  0.01654617 0.01076532 ... 0.01743626 0.00444339 0.00301691]
2653504,photo negative,"[-0.00828862  0.01291131  0.00071993 ...  0.01184089  0.01358387
  0.00813706]"
223714,poster,[0.01220026 0.01100696 0.02230031 ... 0.02199483 0.02123112 0.00345817]
2722839,caricature,[0.00548354 0.01216415 0.02659354 ... 0.00763367 0.02666721 0.01652888]
3078072,small print,"[ 0.00737494 -0.01385072 -0.0192911  ... -0.00202538  0.01076269
  0.00144978]"
2059924,photo,[0.01298869 0.01476493 0.00462098 ... 0.00046372 0.00794216 0.00778952]
3366686,photo,"[-0.00516324  0.01220316  0.00291365 ...  0.00112841  0.0059091
  0.01325216]"
2210221,document,"[ 0.00903133  0.01772046 -0.00556308 ...  0.00046012  0.00650182
 -0.0019376 ]"
3078925,poster,"[ 0.00983373  0.01050589 -0.00764232 ...  0.01219088 -0.00158486
  0.02027517]"
3568786,plan,"[ 0.00227911  0.01157048 -0.00030268 ...  0.01126256  0.01970714
  0.00760946]"
2315628,archaeological find,[0.00794527 0.01363541 0.00892534 ... 0.00777875 0.00998154 0.01754619]
3154787,calendar,[0.014631   0.0188569  0.00833441 ... 0.00671918 0.01872543 0.00777565]
2575950,design/drawing/sketch,[0.0071349  0.00508291 0.02161179 ... 0.01976688 0.01230253 0.02153649]
3654709,design/drawing/sketch,"[-0.00381378  0.00771215  0.02579176 ...  0.01849788  0.00451403
  0.01078103]"
2325246,archaeological find,[0.00772864 0.01854114 0.01041872 ... 0.00397107 0.01149095 0.00404698]
1886178,manuscript,[0.00815475 0.01182999 0.01705763 ... 0.00347652 0.01468228 0.00720554]
3211692,photo negative,"[-0.00818603  0.02028265  0.00867252 ...  0.01683048  0.01260181
  0.00599685]"
4084976,photo negative,"[ 0.01446915  0.01124427  0.01653345 ...  0.00548895 -0.0002671
  0.01469746]"
3758713,design/drawing/sketch,[0.0007467  0.00882011 0.01630974 ... 0.001266   0.01247215 0.00582426]
3557244,photo,"[ 0.00236446  0.00696969 -0.00215712 ...  0.00871329  0.01811459
  0.01227117]"
3838819,letter of honor/honorary address,"[-0.00567171  0.0144913  -0.0044075  ...  0.00159459  0.01403242
  0.01771261]"
3690681,design/drawing/sketch,"[ 0.00731392  0.01673799  0.0119066  ...  0.01825615 -0.00351135
  0.01482835]"
4215316,"script, song/vocal music","[ 3.19447578e-03  1.33218027e-05  3.68432631e-03 ... -2.92285252e-03
  1.68458690e-04 -7.85618182e-03]"
3431776,manuscript,"[-0.00251317  0.02560425  0.02390494 ...  0.0094035   0.01387136
  0.01410048]"
3222395,seal,"[-0.00466067  0.00194313  0.01333785 ...  0.00888085  0.00712363
  0.01985521]"
2473812,photo,"[-0.00176331  0.02611549  0.01021789 ...  0.00122851  0.02791592
  0.00557298]"
2820838,calendar,[0.00611748 0.03007607 0.0076788  ... 0.02110986 0.01775894 0.00958709]
4146775,poster,[0.00691063 0.00814304 0.01949948 ... 0.01376648 0.02251204 0.01773758]
4090203,calendar,[0.01265985 0.00838568 0.00498352 ... 0.00080988 0.00461755 0.00735554]
3693159,photo,"[ 0.00491866  0.01493165  0.01407181 ...  0.0042969   0.01259252
 -0.0054133 ]"
3559609,photo,[0.00567392 0.01633826 0.00977487 ... 0.01441887 0.00404243 0.02189047]
4050094,magazines,"[ 0.00091024  0.02628378 -0.01117649 ...  0.01096818  0.01589526
  0.0027828 ]"
3489491,digital image,"[-0.00073243  0.02087605  0.00324038 ...  0.01451956  0.01575262
 -0.00432528]"
3626125,photo negative,"[-0.00312328  0.01988663  0.01153576 ... -0.00093841  0.00655463
  0.01160211]"
2295827,"letter, postcard","[-0.01283384  0.01993499 -0.00190473 ... -0.00656024  0.02999495
  0.00553852]"
3177090,plan,[0.00799175 0.00922863 0.00120607 ... 0.02134177 0.00961201 0.00536283]
4089264,photo negative,[0.01424701 0.00467695 0.01270182 ... 0.00518742 0.01534151 0.01071515]
2757069,photo,"[ 0.02498457 -0.00239758 -0.01069583 ... -0.00563811 -0.00294803
  0.01156181]"
3910700,poster,"[-0.00115901  0.01318119  0.00528909 ...  0.01031973  0.0230394
  0.01002435]"
2360414,book,[0.00375766 0.01463635 0.0161197  ... 0.0032859  0.00818659 0.02003462]
3402299,photo,"[-0.0152251   0.00912554 -0.00133458 ...  0.01065757 -0.00232896
  0.01022936]"
3671621,manuscript,"[ 0.01629091  0.00885657 -0.00593362 ...  0.00401501  0.006243
 -0.00677865]"
2704589,photo negative,"[ 0.00185155  0.01123478 -0.00809525 ...  0.00792641  0.00302317
  0.00517019]"
2197888,photo,[0.00983903 0.02502224 0.0175881  ... 0.0119099  0.00628896 0.0194013 ]
3925899,book,"[ 0.01963681  0.01601368  0.00488616 ... -0.0024039   0.01859505
  0.00719556]"
3347797,music sheet,"[-0.0037394  -0.00240712 -0.00417598 ...  0.00216273  0.01799468
 -0.00343095]"
3638366,photo,"[ 0.01135705  0.0046674  -0.01995157 ...  0.00320263  0.0023495
  0.00041585]"
3603066,letter,"[-0.01040015  0.00830882 -0.00466311 ... -0.00240927  0.007932
  0.01341469]"
3592817,letter,"[-0.00475409  0.00282954  0.00319902 ... -0.00152    -0.004864
  0.01604185]"
2980264,photo,"[-0.00328211  0.0144088   0.0095935  ...  0.00218382 -0.00383647
  0.00675442]"
1206569,photographic material,"[-0.01308634  0.01915372  0.01408501 ...  0.00469422  0.00742407
  0.02198957]"
2033955,photo,"[ 0.01781755  0.00608008 -0.0071809  ...  0.00989348  0.01384158
 -0.00362296]"
3367489,plan,"[-0.00897012  0.01706815  0.00954992 ...  0.00816032  0.01637814
  0.01409727]"
2318734,archaeological find,"[ 0.00419254  0.01749105  0.01695038 ... -0.0033104   0.01083231
  0.00141807]"
4103886,letter of honor/honorary address,"[-0.00927922  0.00515921 -0.0049201  ...  0.015027   -0.00370617
  0.01464994]"
3353903,suit,[0.00367891 0.00631818 0.02222942 ... 0.01291045 0.00758938 0.00588342]
3867502,plan,"[-0.00390754  0.0110505   0.00553452 ...  0.00585435  0.01886557
  0.00870041]"
2764163,photo negative,"[ 0.01253603  0.0081291  -0.01512575 ...  0.0045825  -0.00355539
  0.00018038]"
2059155,photo,"[ 0.02248036  0.01264297 -0.01502861 ... -0.00496337  0.0053029
 -0.00225608]"
2984404,magazines,"[-0.00740505  0.01677882 -0.00493521 ...  0.00046198  0.00921717
  0.01781687]"
3626688,design/drawing/sketch,"[-0.01154918  0.00570008  0.02067676 ...  0.02103068  0.00114095
  0.02155226]"
3604597,design/drawing/sketch,[0.00182871 0.01222259 0.0205864  ... 0.01041496 0.00015234 0.01471394]
2345620,photo,[0.00649495 0.01263579 0.00962594 ... 0.0010856  0.01891642 0.01027823]
3560376,design/drawing/sketch,[0.0225702  0.00203693 0.00945929 ... 0.00484052 0.00512359 0.01557835]
2405330,photo,"[ 0.01507464  0.00714856 -0.00810902 ...  0.01374829  0.0135562
 -0.01096753]"
3195698,design/drawing/sketch,"[ 0.00249066  0.00650941  0.01546561 ...  0.01084901 -0.0038664
  0.01577031]"
3177149,seal,"[-0.00531318  0.01107577  0.01262993 ... -0.00733547  0.02207663
  0.00712013]"
3911088,plan,"[-0.0045393   0.00042664 -0.00393942 ... -0.00946933  0.00668829
  0.01114255]"
2073664,photo negative,"[-0.0127867   0.01784752  0.00741016 ...  0.01343671  0.01024236
 -0.00559012]"
2849026,photo,"[ 0.00131504  0.00490732  0.01977786 ...  0.01777222 -0.00277169
  0.01393735]"
3538668,manuscript,"[ 0.00605473 -0.00561127 -0.01102057 ... -0.00251366 -0.00214155
 -0.00914136]"
4277937,document,"[-0.00137958  0.00534762  0.01586292 ...  0.01321449  0.01092594
  0.02284851]"
3766155,photo,[0.00018231 0.00448882 0.00496422 ... 0.01037756 0.004969   0.01720994]
3155388,drawing,[0.02254473 0.00440784 0.01153843 ... 0.01105064 0.00768933 0.00582243]
3127196,design/drawing/sketch,"[-0.00650614  0.00776204  0.01652503 ...  0.02117092 -0.00316808
  0.00822474]"
3705186,country,[0.00973228 0.01186268 0.01725908 ... 0.02582762 0.01625488 0.00297036]
2335828,archaeological find,"[-0.00564547  0.01492281 -0.00153664 ...  0.00792573  0.01518945
  0.01053699]"
2353313,medal,"[-0.01347392  0.00823004  0.00132341 ...  0.02075834  0.00275089
  0.01460504]"
2777791,photo negative,"[ 0.00743354  0.0116975  -0.00304017 ...  0.0115976   0.00728823
  0.01303254]"
2981446,photo,"[ 0.01257411  0.02379349 -0.00109236 ...  0.00079184  0.00755591
  0.01128617]"
2564674,photo,"[-0.00592512  0.01309764  0.00300334 ...  0.01015187  0.0214168
  0.01105383]"
3417377,photo,"[-0.00286159  0.01025861 -0.01035439 ...  0.00260057  0.00650861
  0.00370689]"
3095803,digital image,[0.0096258  0.00685001 0.01348897 ... 0.01031402 0.00276891 0.01381931]
3337940,photo,[0.01350181 0.01395032 0.00652665 ... 0.00901678 0.00803568 0.00138989]
3840820,photo negative,[0.00696921 0.00812685 0.01604831 ... 0.00521407 0.00682917 0.01704725]
3252959,book,[0.008912   0.0067016  0.0100524  ... 0.00067345 0.01807743 0.00912788]
